date,poi_id,poi_name,district,lon,lat,poi_type,dist_to_center_km,crowd_flow,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday
2024-06-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2168,中雨,63,28.5,19.4,5.1,7.4,0,0
2024-06-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4356,小毛毛雨,51,29.0,20.8,0.8,6.6,0,0
2024-06-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5301,阴,3,30.5,22.0,0.0,11.8,1,0
2024-06-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1918,中雨,63,33.5,22.7,13.1,17.1,1,0
2024-07-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,683,大雨,65,30.9,22.4,18.4,18.7,0,0
2024-07-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4003,阴,3,32.2,22.5,0.0,14.8,0,0
2024-07-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1777,中雨,63,30.0,22.0,4.7,12.3,0,0
2024-07-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2567,小雨,61,30.2,21.8,3.2,6.5,0,0
2024-07-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1720,大毛毛雨,55,31.9,22.8,1.2,7.4,0,0
2024-07-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2943,大毛毛雨,55,31.8,23.4,5.2,13.6,1,0
2024-07-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2218,大毛毛雨,55,32.5,24.5,3.4,17.7,1,0
2024-07-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1150,中雨,63,28.9,24.0,18.7,19.1,0,0
2024-07-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1981,小雨,61,29.1,23.9,18.1,15.5,0,0
2024-07-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2425,小雨,61,28.1,23.9,9.5,11.0,0,0
2024-07-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1927,大毛毛雨,55,32.2,23.1,2.3,6.6,0,0
2024-07-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1258,中雨,63,32.1,24.2,8.8,15.5,0,0
2024-07-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2552,中雨,63,29.3,24.1,9.8,16.1,1,0
2024-07-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3009,小雨,61,27.5,23.1,2.5,20.0,1,0
2024-07-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3451,小毛毛雨,51,31.0,22.7,0.6,12.3,0,0
2024-07-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,616,大雨,65,30.7,23.8,32.9,12.9,0,0
2024-07-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,971,中雨,63,27.7,24.0,37.1,17.3,0,0
2024-07-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2431,小雨,61,31.0,23.4,7.1,10.2,0,0
2024-07-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,663,大雨,65,31.1,23.5,10.9,11.8,0,0
2024-07-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,859,大雨,65,30.8,24.3,37.1,14.5,1,0
2024-07-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1886,中雨,63,29.9,24.3,12.9,10.2,1,0
2024-07-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2621,小雨,61,31.8,24.0,8.1,10.6,0,0
2024-07-23,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,706,大雨,65,31.3,23.9,17.7,12.5,0,0
2024-07-24,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1125,中雨,63,29.5,24.4,18.1,22.3,0,0
2024-07-25,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3776,阴,3,33.0,23.8,0.0,9.1,0,0
2024-07-26,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3179,小毛毛雨,51,33.7,23.4,0.2,13.4,0,0
2024-07-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4831,小毛毛雨,51,30.1,24.8,0.2,13.4,1,0
2024-07-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1710,中雨,63,26.2,23.2,16.6,13.3,1,0
2024-07-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2850,小毛毛雨,51,31.1,22.2,0.6,12.2,0,0
2024-07-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2826,阴,3,30.5,23.4,0.0,9.3,0,0
2024-07-31,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4252,多云,2,32.6,23.4,0.0,8.7,0,0
2024-08-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3448,晴间多云,1,33.5,23.6,0.0,9.7,0,0
2024-08-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1740,大毛毛雨,55,33.3,24.2,2.9,20.1,0,0
2024-08-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1363,中雨,63,30.8,23.9,18.6,14.7,1,0
2024-08-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2438,小雨,61,31.7,23.4,4.7,10.1,1,0
2024-08-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2300,小毛毛雨,51,33.2,23.5,0.1,9.4,0,0
2024-08-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2589,中毛毛雨,53,32.7,24.5,1.1,12.1,0,0
2024-08-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1332,中雨,63,31.6,23.9,7.6,14.8,0,0
2024-08-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1801,小雨,61,32.7,23.5,2.7,14.8,0,0
2024-08-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,667,大雨,65,29.4,24.0,16.1,25.7,0,0
2024-08-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2273,大毛毛雨,55,30.1,23.0,3.0,12.6,1,0
2024-08-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3773,阴,3,34.3,22.7,0.0,8.2,1,0
2024-08-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3764,晴,0,34.2,22.1,0.0,8.0,0,0
2024-08-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4644,晴,0,34.9,23.1,0.0,7.1,0,0
2024-08-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3227,阴,3,34.2,23.9,0.0,11.4,0,0
2024-08-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3350,阴,3,30.4,23.8,0.0,22.9,0,0
2024-08-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3462,阴,3,33.2,22.7,0.0,7.9,0,0
2024-08-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4778,阴,3,32.5,23.5,0.0,7.9,1,0
2024-08-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4306,小毛毛雨,51,32.8,23.2,0.1,10.7,1,0
2024-08-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3846,晴间多云,1,34.7,23.4,0.0,9.3,0,0
2024-08-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2754,小毛毛雨,51,35.0,23.9,0.4,11.9,0,0
2024-08-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2742,多云,2,36.8,25.0,0.0,9.8,0,0
2024-08-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2672,多云,2,37.6,27.5,0.0,14.0,0,0
2024-08-23,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2310,中毛毛雨,53,38.8,25.1,0.6,17.8,0,0
2024-08-24,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3796,小毛毛雨,51,38.8,25.6,0.1,14.0,1,0
2024-08-25,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2882,小毛毛雨,51,38.5,26.4,0.1,10.9,1,0
2024-08-26,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2328,阴,3,39.2,26.4,0.0,11.2,0,0
2024-08-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2159,小毛毛雨,51,38.8,28.0,0.1,16.0,0,0
2024-08-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2446,小毛毛雨,51,38.2,29.5,0.4,19.1,0,0
2024-08-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1302,中雨,63,37.7,27.4,4.6,20.3,0,0
2024-08-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,957,中雨,63,35.7,25.9,16.0,20.0,0,0
2024-08-31,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1696,中雨,63,34.1,24.7,12.2,14.8,1,0
2024-09-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2870,中雨,63,34.5,23.8,7.4,11.0,1,0
2024-09-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2154,大毛毛雨,55,35.8,24.6,2.7,13.7,0,0
2024-09-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,880,大雨,65,34.0,24.1,16.8,11.5,0,0
2024-09-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1745,中雨,63,35.2,24.0,7.1,28.8,0,0
2024-09-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5029,多云,2,34.2,23.7,0.0,18.6,0,0
2024-09-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3478,中毛毛雨,53,33.0,24.2,3.3,18.6,0,0
2024-09-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2140,中雨,63,31.9,22.9,6.9,13.5,1,0
2024-09-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4147,小毛毛雨,51,33.2,23.2,0.5,9.9,1,0
2024-09-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,831,大雨,65,31.5,24.1,23.3,18.0,0,0
2024-09-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,984,大雨,65,31.9,23.0,18.1,15.5,0,0
2024-09-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,720,大雨,65,28.0,22.8,29.7,20.8,0,0
2024-09-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1221,中雨,63,30.1,22.1,10.7,15.4,0,0
2024-09-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3868,小毛毛雨,51,28.9,23.0,0.1,18.4,0,0
2024-09-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1764,中雨,63,30.2,22.5,18.2,14.6,1,0
2024-09-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1760,大雨,65,29.0,22.9,16.8,18.2,1,1
2024-09-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,7006,中毛毛雨,53,31.0,22.8,1.4,19.0,0,1
2024-09-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6719,小毛毛雨,51,32.1,22.1,0.2,6.9,0,1
2024-09-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6624,晴,0,32.5,23.0,0.0,7.6,0,0
2024-09-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3886,小毛毛雨,51,33.1,23.5,0.2,11.4,0,0
2024-09-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4434,小毛毛雨,51,32.8,24.0,0.2,23.4,0,0
2024-09-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5408,阴,3,31.6,21.5,0.0,18.3,1,0
2024-09-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6064,阴,3,30.5,20.5,0.0,16.2,1,0
2024-09-23,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3146,小毛毛雨,51,28.4,22.8,0.9,10.4,0,0
2024-09-24,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4516,阴,3,28.5,21.9,0.0,8.0,0,0
2024-09-25,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4564,小毛毛雨,51,30.5,21.2,0.3,7.4,0,0
2024-09-26,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3998,小毛毛雨,51,31.6,22.4,0.1,8.1,0,0
2024-09-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3707,小毛毛雨,51,31.8,22.8,0.5,8.7,0,0
2024-09-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2044,中雨,63,28.8,24.0,10.9,16.9,1,0
2024-09-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2654,中雨,63,26.4,16.6,16.2,38.5,1,0
2024-09-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3310,中毛毛雨,53,22.5,16.3,1.6,17.1,0,0
2024-10-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,14464,阴,3,22.7,17.5,0.0,5.9,0,1
2024-10-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,8573,阴,3,22.2,16.5,0.0,10.0,0,1
2024-10-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5435,小雨,61,19.9,15.7,5.5,8.1,0,1
2024-10-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,7814,中毛毛雨,53,20.2,15.9,1.9,10.4,0,1
2024-10-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4130,中雨,63,20.6,14.7,5.2,8.4,1,1
2024-10-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6544,小雨,61,22.2,16.1,5.9,6.3,1,1
2024-10-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,7941,中毛毛雨,53,23.3,14.9,2.0,6.6,0,1
2024-10-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4110,小毛毛雨,51,20.8,15.0,0.8,9.8,0,0
2024-10-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4252,中毛毛雨,53,21.5,13.9,2.5,9.8,0,0
2024-10-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4145,中毛毛雨,53,23.4,17.0,1.2,8.1,0,0
2024-10-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4188,小雨,61,19.4,16.8,4.0,9.8,0,0
2024-10-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6396,中毛毛雨,53,20.9,15.1,1.6,11.6,1,0
2024-10-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4656,中毛毛雨,53,22.9,14.4,1.2,7.1,1,0
2024-10-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5337,小毛毛雨,51,23.9,17.2,0.4,10.8,0,0
2024-10-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5446,小毛毛雨,51,25.5,17.9,0.9,8.9,0,0
2024-10-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3627,大毛毛雨,55,22.1,16.1,2.4,13.8,0,0
2024-10-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3511,小雨,61,23.5,15.8,4.6,8.5,0,0
2024-10-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3740,中毛毛雨,53,22.7,18.0,1.5,10.8,0,0
2024-10-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4958,小雨,61,20.4,18.0,8.9,11.8,1,0
2024-10-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6697,中毛毛雨,53,20.9,16.8,2.5,17.0,1,0
2024-10-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5302,阴,3,21.6,13.6,0.0,20.9,0,0
2024-10-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6005,阴,3,21.6,13.7,0.0,8.9,0,0
2024-10-23,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6013,阴,3,23.2,12.9,0.0,12.3,0,0
2024-10-24,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3316,中毛毛雨,53,20.5,15.6,6.2,9.0,0,0
2024-10-25,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5632,小毛毛雨,51,22.9,16.8,0.1,9.8,0,0
2024-10-26,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6243,中毛毛雨,53,18.9,15.1,2.1,12.3,1,0
2024-10-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,10538,多云,2,21.2,11.1,0.0,10.3,1,0
2024-10-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4636,小毛毛雨,51,22.6,12.2,0.2,7.6,0,0
2024-10-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3902,小毛毛雨,51,19.2,12.9,0.1,13.2,0,0
2024-10-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5638,小毛毛雨,51,20.8,15.1,1.8,9.8,0,0
2024-10-31,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4058,小毛毛雨,51,21.3,15.8,0.3,12.5,0,0
2024-11-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3780,小毛毛雨,51,22.2,15.6,0.4,6.4,0,0
2024-11-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,8062,阴,3,22.5,12.6,0.0,8.3,1,0
2024-11-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,6069,小毛毛雨,51,19.0,15.4,0.6,8.1,1,0
2024-11-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3991,小毛毛雨,51,19.9,13.4,0.8,11.9,0,0
2024-11-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4205,阴,3,20.6,10.0,0.0,6.8,0,0
2024-11-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3796,小毛毛雨,51,20.0,11.6,0.1,8.1,0,0
2024-11-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4901,阴,3,19.6,12.4,0.0,5.2,0,0
2024-11-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4486,小毛毛雨,51,19.9,12.6,0.5,6.0,0,0
2024-11-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5388,中毛毛雨,53,17.5,13.6,3.6,12.5,1,0
2024-11-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5360,小毛毛雨,51,17.9,14.4,2.9,10.4,1,0
2024-11-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3354,小毛毛雨,51,17.6,14.1,0.3,8.8,0,0
2024-11-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4156,小毛毛雨,51,19.7,14.6,0.4,10.4,0,0
2024-11-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4477,阴,3,19.6,14.7,0.0,6.8,0,0
2024-11-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5295,阴,3,20.5,12.6,0.0,6.2,0,0
2024-11-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3832,小毛毛雨,51,19.5,15.2,0.1,10.3,0,0
2024-11-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5200,阴,3,17.6,13.2,0.0,14.6,1,0
2024-11-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5634,小毛毛雨,51,13.6,10.1,0.3,12.5,1,0
2024-11-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3503,阴,3,13.6,9.4,0.0,10.2,0,0
2024-11-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3088,小毛毛雨,51,12.1,9.1,0.1,9.3,0,0
2024-11-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4502,阴,3,16.4,8.4,0.0,8.1,0,0
2024-11-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3455,阴,3,16.4,10.1,0.0,7.0,0,0
2024-11-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4704,阴,3,15.8,8.4,0.0,6.8,0,0
2024-11-23,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5001,阴,3,15.4,11.1,0.0,7.0,1,0
2024-11-24,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3643,大毛毛雨,55,12.7,9.2,6.0,20.0,1,0
2024-11-25,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2990,小毛毛雨,51,11.6,6.9,0.3,23.0,0,0
2024-11-26,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3359,阴,3,10.2,6.2,0.0,8.0,0,0
2024-11-27,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4689,阴,3,13.4,6.7,0.0,6.7,0,0
2024-11-28,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4176,阴,3,14.6,5.3,0.0,7.1,0,0
2024-11-29,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,4231,阴,3,14.5,4.0,0.0,6.5,0,0
2024-11-30,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5746,阴,3,15.7,4.3,0.0,5.9,1,0
2024-12-01,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,5805,晴间多云,1,15.6,5.6,0.0,4.6,1,0
2024-12-02,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3046,阴,3,14.1,6.3,0.0,9.8,0,0
2024-12-03,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2887,阴,3,16.4,9.4,0.0,7.9,0,0
2024-12-04,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3461,阴,3,13.8,10.1,0.0,8.5,0,0
2024-12-05,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2514,阴,3,12.3,8.9,0.0,10.4,0,0
2024-12-06,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2968,阴,3,12.8,7.9,0.0,8.7,0,0
2024-12-07,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2350,中毛毛雨,53,10.2,7.3,3.0,16.6,1,0
2024-12-08,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2031,中毛毛雨,53,8.3,6.4,3.9,11.8,1,0
2024-12-09,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1548,中毛毛雨,53,8.1,5.7,4.8,13.8,0,0
2024-12-10,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2383,小毛毛雨,51,9.7,5.1,0.1,8.2,0,0
2024-12-11,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2779,阴,3,11.3,3.0,0.0,6.8,0,0
2024-12-12,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2324,小毛毛雨,51,8.9,5.7,0.4,10.6,0,0
2024-12-13,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2998,阴,3,6.6,4.2,0.0,13.4,0,0
2024-12-14,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3181,阴,3,9.4,2.0,0.0,7.9,1,0
2024-12-15,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3317,阴,3,10.4,1.0,0.0,5.6,1,0
2024-12-16,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2999,阴,3,11.4,1.1,0.0,5.8,0,0
2024-12-17,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2036,阴,3,11.5,3.0,0.0,4.9,0,0
2024-12-18,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2672,小毛毛雨,51,10.1,1.5,0.4,7.9,0,0
2024-12-19,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,1838,小毛毛雨,51,9.9,3.7,0.1,9.2,0,0
2024-12-20,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,2601,小毛毛雨,51,10.4,5.9,0.1,8.7,0,0
2024-12-21,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3075,中毛毛雨,53,9.6,4.7,1.1,4.6,1,0
2024-12-22,B001C8MSP5,黄龙溪古镇,双流区,103.970525,30.317805,景区,38.85,3021,小毛毛雨,51,7.7,5.0,2.1,9.8,1,0
