date,poi_id,poi_name,district,poi_type,crowd_flow,flow_density_score,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday,dist_to_center_km,time_score,weather_score,daily_vitality
2025-10-23,B001C8MSP5,黄龙溪古镇,双流区,景区,2852,6.12,中毛毛雨,53,14.6,13.4,10.2,11.8,0,0,38.85,50.0,45.0,22.67
2025-10-24,B001C8MSP5,黄龙溪古镇,双流区,景区,3208,6.91,中毛毛雨,53,14.4,12.6,3.5,11.1,0,0,38.85,50.0,45.0,23.15
2025-10-25,B001C8MSP5,黄龙溪古镇,双流区,景区,5745,12.52,小毛毛雨,51,17.9,12.1,0.6,8.3,1,0,38.85,70.0,55.0,32.51
2025-10-26,B001C8MSP5,黄龙溪古镇,双流区,景区,6503,14.2,中毛毛雨,53,18.5,12.8,2.4,5.3,1,0,38.85,70.0,45.0,31.52
2025-10-27,B001C8MSP5,黄龙溪古镇,双流区,景区,4462,9.68,中毛毛雨,53,19.2,11.4,0.8,7.8,0,0,38.85,50.0,45.0,24.81
2025-10-28,B001C8MSP5,黄龙溪古镇,双流区,景区,4651,10.1,小毛毛雨,51,18.8,12.9,0.2,7.8,0,0,38.85,50.0,55.0,27.06
2025-10-29,B001C8MSP5,黄龙溪古镇,双流区,景区,4206,9.12,中毛毛雨,53,17.2,14.1,3.2,8.0,0,0,38.85,50.0,45.0,24.47
2025-10-30,B001C8MSP5,黄龙溪古镇,双流区,景区,4279,9.28,小毛毛雨,51,18.8,13.4,0.1,7.5,0,0,38.85,50.0,55.0,26.57
2025-10-31,B001C8MSP5,黄龙溪古镇,双流区,景区,3337,7.19,小雨,61,16.8,14.1,7.2,6.5,0,0,38.85,50.0,40.0,22.31
2025-11-01,B001C8MSP5,黄龙溪古镇,双流区,景区,4412,9.57,小毛毛雨,51,15.5,13.1,3.4,9.5,1,0,38.85,70.0,55.0,30.74
2025-11-02,B001C8MSP5,黄龙溪古镇,双流区,景区,4309,9.34,小毛毛雨,51,17.0,12.4,2.0,4.9,1,0,38.85,70.0,55.0,30.6
2025-11-03,B001C8MSP5,黄龙溪古镇,双流区,景区,2440,5.21,中毛毛雨,53,15.9,13.6,4.7,5.3,0,0,38.85,50.0,45.0,22.13
2025-11-04,B001C8MSP5,黄龙溪古镇,双流区,景区,3232,6.96,小毛毛雨,51,17.9,11.6,2.0,9.3,0,0,38.85,50.0,55.0,25.18
2025-11-05,B001C8MSP5,黄龙溪古镇,双流区,景区,3827,8.28,小毛毛雨,51,16.5,13.2,1.8,7.1,0,0,38.85,50.0,55.0,25.97
2025-11-06,B001C8MSP5,黄龙溪古镇,双流区,景区,3947,8.54,小毛毛雨,51,17.0,13.6,0.4,7.2,0,0,38.85,50.0,55.0,26.12
2025-11-07,B001C8MSP5,黄龙溪古镇,双流区,景区,4715,10.24,小毛毛雨,51,18.8,14.2,0.3,9.3,0,0,38.85,50.0,55.0,27.14
2025-11-08,B001C8MSP5,黄龙溪古镇,双流区,景区,6284,13.71,阴,3,20.0,14.4,0.0,6.6,1,0,38.85,70.0,60.0,34.23
2025-11-09,B001C8MSP5,黄龙溪古镇,双流区,景区,5244,11.41,小毛毛雨,51,19.2,14.6,0.4,8.9,1,0,38.85,70.0,55.0,31.85
2025-11-10,B001C8MSP5,黄龙溪古镇,双流区,景区,4318,9.36,阴,3,15.6,12.6,0.0,15.4,0,0,38.85,50.0,60.0,27.62
2025-11-11,B001C8MSP5,黄龙溪古镇,双流区,景区,3361,7.25,小毛毛雨,51,17.2,11.8,0.1,6.1,0,0,38.85,50.0,55.0,25.35
2025-11-12,B001C8MSP5,黄龙溪古镇,双流区,景区,3159,6.8,中毛毛雨,53,15.9,13.0,2.3,6.2,0,0,38.85,50.0,45.0,23.08
2025-11-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3927,8.5,小毛毛雨,51,19.0,11.9,0.6,7.9,0,0,38.85,50.0,55.0,26.1
2025-11-14,B001C8MSP5,黄龙溪古镇,双流区,景区,3782,8.18,小毛毛雨,51,16.2,12.9,0.5,8.0,0,0,38.85,50.0,55.0,25.91
2025-11-15,B001C8MSP5,黄龙溪古镇,双流区,景区,5836,12.72,阴,3,19.8,12.8,0.0,8.1,1,0,38.85,70.0,60.0,33.63
2025-11-16,B001C8MSP5,黄龙溪古镇,双流区,景区,6100,13.31,小毛毛雨,51,16.9,12.1,0.9,10.1,1,0,38.85,70.0,55.0,32.99
2025-11-17,B001C8MSP5,黄龙溪古镇,双流区,景区,3171,6.83,小毛毛雨,51,13.9,10.2,1.0,16.2,0,0,38.85,50.0,55.0,25.1
2025-11-18,B001C8MSP5,黄龙溪古镇,双流区,景区,4064,8.8,阴,3,10.8,6.9,0.0,13.2,0,0,38.85,50.0,60.0,27.28
2025-11-19,B001C8MSP5,黄龙溪古镇,双流区,景区,3525,7.61,阴,3,13.2,5.5,0.0,9.8,0,0,38.85,50.0,60.0,26.57
2025-11-20,B001C8MSP5,黄龙溪古镇,双流区,景区,4101,8.88,阴,3,13.5,4.2,0.0,5.8,0,0,38.85,50.0,60.0,27.33
2025-11-21,B001C8MSP5,黄龙溪古镇,双流区,景区,4667,10.14,阴,3,14.8,5.6,0.0,6.4,0,0,38.85,50.0,60.0,28.08
2025-11-22,B001C8MSP5,黄龙溪古镇,双流区,景区,4670,10.14,阴,3,14.5,9.0,0.0,6.3,1,0,38.85,70.0,60.0,32.08
2025-11-23,B001C8MSP5,黄龙溪古镇,双流区,景区,5736,12.5,阴,3,16.7,8.6,0.0,7.5,1,0,38.85,70.0,60.0,33.5
2025-11-24,B001C8MSP5,黄龙溪古镇,双流区,景区,4390,9.52,阴,3,14.2,6.4,0.0,17.8,0,0,38.85,50.0,60.0,27.71
2025-11-25,B001C8MSP5,黄龙溪古镇,双流区,景区,3764,8.14,阴,3,15.6,4.4,0.0,6.1,0,0,38.85,50.0,60.0,26.88
2025-11-26,B001C8MSP5,黄龙溪古镇,双流区,景区,2576,5.51,中毛毛雨,53,14.0,7.1,0.8,11.4,0,0,38.85,50.0,45.0,22.31
2025-11-27,B001C8MSP5,黄龙溪古镇,双流区,景区,4726,10.27,阴,3,15.8,4.2,0.0,7.7,0,0,38.85,50.0,60.0,28.16
2025-11-28,B001C8MSP5,黄龙溪古镇,双流区,景区,4229,9.17,阴,3,12.8,5.2,0.0,5.3,0,0,38.85,50.0,60.0,27.5
2025-11-29,B001C8MSP5,黄龙溪古镇,双流区,景区,5087,11.06,阴,3,14.9,6.1,0.0,5.4,1,0,38.85,70.0,60.0,32.64
2025-11-30,B001C8MSP5,黄龙溪古镇,双流区,景区,4557,9.89,阴,3,17.2,6.1,0.0,5.2,1,0,38.85,70.0,60.0,31.93
2025-12-01,B001C8MSP5,黄龙溪古镇,双流区,景区,4241,9.19,多云,2,16.5,5.9,0.0,10.8,0,0,38.85,50.0,80.0,31.51
2025-12-02,B001C8MSP5,黄龙溪古镇,双流区,景区,2522,5.39,阴,3,16.6,7.2,0.0,14.5,0,0,38.85,50.0,60.0,25.23
2025-12-03,B001C8MSP5,黄龙溪古镇,双流区,景区,3068,6.6,阴,3,11.4,8.6,0.0,9.5,0,0,38.85,50.0,60.0,25.96
2025-12-04,B001C8MSP5,黄龙溪古镇,双流区,景区,2302,4.91,阴,3,10.9,5.8,0.0,9.9,0,0,38.85,50.0,60.0,24.95
2025-12-05,B001C8MSP5,黄龙溪古镇,双流区,景区,2298,4.9,小毛毛雨,51,14.1,3.8,1.0,10.1,0,0,38.85,50.0,55.0,23.94
2025-12-06,B001C8MSP5,黄龙溪古镇,双流区,景区,3641,7.87,小毛毛雨,51,10.4,5.7,0.1,6.2,1,0,38.85,70.0,55.0,29.72
2025-12-07,B001C8MSP5,黄龙溪古镇,双流区,景区,3212,6.92,阴,3,16.9,6.6,0.0,6.7,1,0,38.85,70.0,60.0,30.15
2025-12-08,B001C8MSP5,黄龙溪古镇,双流区,景区,2163,4.6,阴,3,11.8,5.9,0.0,7.1,0,0,38.85,50.0,60.0,24.76
2025-12-09,B001C8MSP5,黄龙溪古镇,双流区,景区,3453,7.45,阴,3,13.2,8.5,0.0,8.3,0,0,38.85,50.0,60.0,26.47
2025-12-10,B001C8MSP5,黄龙溪古镇,双流区,景区,3422,7.38,阴,3,16.5,6.1,0.0,7.4,0,0,38.85,50.0,60.0,26.43
2025-12-11,B001C8MSP5,黄龙溪古镇,双流区,景区,2749,5.89,小毛毛雨,51,14.1,7.1,0.3,6.9,0,0,38.85,50.0,55.0,24.53
2025-12-12,B001C8MSP5,黄龙溪古镇,双流区,景区,3096,6.66,阴,3,15.1,9.3,0.0,20.2,0,0,38.85,50.0,60.0,26.0
2025-12-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3155,6.79,阴,3,9.3,4.5,0.0,12.7,1,0,38.85,70.0,60.0,30.07
2025-12-14,B001C8MSP5,黄龙溪古镇,双流区,景区,3630,7.84,阴,3,9.9,5.3,0.0,7.8,1,0,38.85,70.0,60.0,30.7
2025-12-15,B001C8MSP5,黄龙溪古镇,双流区,景区,2412,5.15,阴,3,11.4,2.5,0.0,4.4,0,0,38.85,50.0,60.0,25.09
2025-12-16,B001C8MSP5,黄龙溪古镇,双流区,景区,2266,4.83,小毛毛雨,51,12.7,3.9,0.3,6.3,0,0,38.85,50.0,55.0,23.9
2025-12-17,B001C8MSP5,黄龙溪古镇,双流区,景区,2072,4.4,阴,3,14.6,2.7,0.0,5.1,0,0,38.85,50.0,60.0,24.64
2025-12-18,B001C8MSP5,黄龙溪古镇,双流区,景区,1949,4.12,小毛毛雨,51,12.8,4.9,0.1,4.4,0,0,38.85,50.0,55.0,23.47
2025-12-19,B001C8MSP5,黄龙溪古镇,双流区,景区,2771,5.94,阴,3,12.5,7.2,0.0,8.7,0,0,38.85,50.0,60.0,25.56
2025-12-20,B001C8MSP5,黄龙溪古镇,双流区,景区,3469,7.49,阴,3,13.0,6.7,0.0,13.8,1,0,38.85,70.0,60.0,30.49
2025-12-21,B001C8MSP5,黄龙溪古镇,双流区,景区,3262,7.03,阴,3,12.9,4.3,0.0,5.5,1,0,38.85,70.0,60.0,30.22
2025-12-22,B001C8MSP5,黄龙溪古镇,双流区,景区,2316,4.94,阴,3,11.4,6.2,0.0,9.1,0,0,38.85,50.0,60.0,24.96
2025-12-23,B001C8MSP5,黄龙溪古镇,双流区,景区,2805,6.02,阴,3,14.3,8.2,0.0,8.9,0,0,38.85,50.0,60.0,25.61
2025-12-24,B001C8MSP5,黄龙溪古镇,双流区,景区,2752,5.9,阴,3,11.9,5.8,0.0,7.1,0,0,38.85,50.0,60.0,25.54
2025-12-25,B001C8MSP5,黄龙溪古镇,双流区,景区,2325,4.96,阴,3,13.2,5.2,0.0,7.2,0,0,38.85,50.0,60.0,24.98
2025-12-26,B001C8MSP5,黄龙溪古镇,双流区,景区,2597,5.56,阴,3,12.2,5.0,0.0,7.7,0,0,38.85,50.0,60.0,25.34
2025-12-27,B001C8MSP5,黄龙溪古镇,双流区,景区,3761,8.13,阴,3,11.8,5.2,0.0,7.4,1,0,38.85,70.0,60.0,30.88
2025-12-28,B001C8MSP5,黄龙溪古镇,双流区,景区,3656,7.9,小毛毛雨,51,12.4,5.6,1.4,6.2,1,0,38.85,70.0,55.0,29.74
2025-12-29,B001C8MSP5,黄龙溪古镇,双流区,景区,2344,5.0,小毛毛雨,51,13.6,8.3,1.4,8.7,0,0,38.85,50.0,55.0,24.0
2025-12-30,B001C8MSP5,黄龙溪古镇,双流区,景区,1827,3.85,小毛毛雨,51,10.4,7.2,1.1,8.0,0,0,38.85,50.0,55.0,23.31
2025-12-31,B001C8MSP5,黄龙溪古镇,双流区,景区,1496,3.12,大毛毛雨,55,12.2,7.8,2.7,13.6,0,0,38.85,50.0,35.0,18.87
2026-01-01,B001C8MSP5,黄龙溪古镇,双流区,景区,3613,7.8,小毛毛雨,51,8.4,6.3,0.4,9.2,0,1,38.85,90.0,55.0,33.68
2026-01-02,B001C8MSP5,黄龙溪古镇,双流区,景区,4466,9.69,小毛毛雨,51,6.2,4.2,2.8,11.3,0,1,38.85,90.0,55.0,34.81
2026-01-03,B001C8MSP5,黄龙溪古镇,双流区,景区,3500,7.55,小毛毛雨,51,5.1,3.5,1.6,11.1,1,1,38.85,90.0,55.0,33.53
2026-01-04,B001C8MSP5,黄龙溪古镇,双流区,景区,2590,5.54,阴,3,10.6,3.0,0.0,6.4,1,0,38.85,70.0,60.0,29.32
2026-01-05,B001C8MSP5,黄龙溪古镇,双流区,景区,2291,4.88,小毛毛雨,51,9.3,0.8,0.1,14.1,0,0,38.85,50.0,55.0,23.93
2026-01-06,B001C8MSP5,黄龙溪古镇,双流区,景区,2357,5.03,阴,3,10.9,1.8,0.0,7.2,0,0,38.85,50.0,60.0,25.02
2026-01-07,B001C8MSP5,黄龙溪古镇,双流区,景区,2540,5.43,阴,3,11.1,1.5,0.0,5.2,0,0,38.85,50.0,60.0,25.26
2026-01-08,B001C8MSP5,黄龙溪古镇,双流区,景区,2300,4.9,阴,3,11.9,0.5,0.0,8.7,0,0,38.85,50.0,60.0,24.94
2026-01-09,B001C8MSP5,黄龙溪古镇,双流区,景区,2829,6.07,晴间多云,1,12.5,0.1,0.0,6.0,0,0,38.85,50.0,90.0,31.64
2026-01-10,B001C8MSP5,黄龙溪古镇,双流区,景区,4731,10.28,多云,2,12.4,1.6,0.0,9.3,1,0,38.85,70.0,80.0,36.17
2026-01-11,B001C8MSP5,黄龙溪古镇,双流区,景区,3088,6.64,阴,3,9.9,2.0,0.0,7.5,1,0,38.85,70.0,60.0,29.98
2026-01-12,B001C8MSP5,黄龙溪古镇,双流区,景区,2447,5.23,阴,3,14.2,2.1,0.0,4.9,0,0,38.85,50.0,60.0,25.14
2026-01-13,B001C8MSP5,黄龙溪古镇,双流区,景区,2230,4.75,阴,3,14.2,2.0,0.0,9.3,0,0,38.85,50.0,60.0,24.85
2026-01-14,B001C8MSP5,黄龙溪古镇,双流区,景区,3099,6.67,晴间多云,1,18.4,3.8,0.0,8.0,0,0,38.85,50.0,90.0,32.0
2026-01-15,B001C8MSP5,黄龙溪古镇,双流区,景区,3674,7.94,晴间多云,1,16.5,3.0,0.0,6.6,0,0,38.85,50.0,90.0,32.76
2026-01-16,B001C8MSP5,黄龙溪古镇,双流区,景区,2375,5.07,阴,3,16.6,4.5,0.0,6.9,0,0,38.85,50.0,60.0,25.04
2026-01-17,B001C8MSP5,黄龙溪古镇,双流区,景区,5851,12.75,晴,0,17.0,3.5,0.0,7.0,1,0,38.85,70.0,95.0,40.65
2026-01-18,B001C8MSP5,黄龙溪古镇,双流区,景区,3357,7.24,小毛毛雨,51,16.9,5.0,0.1,11.6,1,0,38.85,70.0,55.0,29.34
2026-01-19,B001C8MSP5,黄龙溪古镇,双流区,景区,2714,5.82,阴,3,11.7,6.1,0.0,19.2,0,0,38.85,50.0,60.0,25.49
2026-01-20,B001C8MSP5,黄龙溪古镇,双流区,景区,1974,4.18,阴,3,6.3,3.5,0.0,13.4,0,0,38.85,50.0,60.0,24.51
2026-01-21,B001C8MSP5,黄龙溪古镇,双流区,景区,2651,5.68,阴,3,7.6,2.9,0.0,10.4,0,0,38.85,50.0,60.0,25.41
2026-01-22,B001C8MSP5,黄龙溪古镇,双流区,景区,1921,4.06,阴,3,7.6,-0.6,0.0,6.8,0,0,38.85,50.0,60.0,24.44
2026-01-23,B001C8MSP5,黄龙溪古镇,双流区,景区,2261,4.81,小毛毛雨,51,7.7,3.5,0.3,6.5,0,0,38.85,50.0,55.0,23.89
2026-01-24,B001C8MSP5,黄龙溪古镇,双流区,景区,2123,4.51,小毛毛雨,51,6.7,2.7,0.4,4.9,1,0,38.85,70.0,55.0,27.71
2026-01-25,B001C8MSP5,黄龙溪古镇,双流区,景区,2933,6.3,阴,3,10.2,2.5,0.0,13.3,1,0,38.85,70.0,60.0,29.78
2026-01-26,B001C8MSP5,黄龙溪古镇,双流区,景区,2822,6.06,阴,3,13.6,1.4,0.0,8.3,0,0,38.85,50.0,60.0,25.64
2026-01-27,B001C8MSP5,黄龙溪古镇,双流区,景区,2781,5.96,阴,3,13.6,3.0,0.0,7.1,0,0,38.85,50.0,60.0,25.58
2026-01-28,B001C8MSP5,黄龙溪古镇,双流区,景区,1926,4.07,阴,3,13.0,6.7,0.0,5.9,0,0,38.85,50.0,60.0,24.44
2026-01-29,B001C8MSP5,黄龙溪古镇,双流区,景区,2556,5.47,阴,3,10.6,7.2,0.0,13.6,0,0,38.85,50.0,60.0,25.28
2026-01-30,B001C8MSP5,黄龙溪古镇,双流区,景区,2456,5.25,小毛毛雨,51,11.4,4.2,0.1,13.2,0,0,38.85,50.0,55.0,24.15
2026-01-31,B001C8MSP5,黄龙溪古镇,双流区,景区,3241,6.98,阴,3,10.9,2.5,0.0,10.5,1,0,38.85,70.0,60.0,30.19
2026-02-01,B001C8MSP5,黄龙溪古镇,双流区,景区,3053,6.57,阴,3,13.4,3.2,0.0,8.5,1,0,38.85,70.0,60.0,29.94
2026-02-02,B001C8MSP5,黄龙溪古镇,双流区,景区,2730,5.85,阴,3,13.1,2.9,0.0,8.6,0,0,38.85,50.0,60.0,25.51
2026-02-03,B001C8MSP5,黄龙溪古镇,双流区,景区,2067,4.39,小毛毛雨,51,12.2,5.3,0.3,7.5,0,0,38.85,50.0,55.0,23.63
2026-02-04,B001C8MSP5,黄龙溪古镇,双流区,景区,3482,7.52,阴,3,13.5,8.0,0.0,7.3,0,0,38.85,50.0,60.0,26.51
2026-02-05,B001C8MSP5,黄龙溪古镇,双流区,景区,2673,5.73,小毛毛雨,51,15.1,4.3,0.6,8.9,0,0,38.85,50.0,55.0,24.44
2026-02-06,B001C8MSP5,黄龙溪古镇,双流区,景区,3506,7.57,阴,3,18.5,5.4,0.0,14.1,0,0,38.85,50.0,60.0,26.54
2026-02-07,B001C8MSP5,黄龙溪古镇,双流区,景区,2918,6.27,中毛毛雨,53,12.2,6.8,2.6,18.5,1,0,38.85,70.0,45.0,26.76
2026-02-08,B001C8MSP5,黄龙溪古镇,双流区,景区,2490,5.32,中毛毛雨,53,7.6,5.3,6.6,11.5,1,0,38.85,70.0,45.0,26.19
2026-02-09,B001C8MSP5,黄龙溪古镇,双流区,景区,2545,5.44,小毛毛雨,51,9.0,4.7,0.7,8.5,0,0,38.85,50.0,55.0,24.26
2026-02-10,B001C8MSP5,黄龙溪古镇,双流区,景区,2062,4.37,阴,3,13.5,1.7,0.0,8.6,0,0,38.85,50.0,60.0,24.62
2026-02-11,B001C8MSP5,黄龙溪古镇,双流区,景区,2628,5.63,阴,3,14.2,3.2,0.0,10.0,0,0,38.85,50.0,60.0,25.38
2026-02-12,B001C8MSP5,黄龙溪古镇,双流区,景区,2257,4.81,阴,3,15.2,4.5,0.0,6.7,0,0,38.85,50.0,60.0,24.89
2026-02-13,B001C8MSP5,黄龙溪古镇,双流区,景区,2525,5.4,阴,3,18.2,7.7,0.0,7.3,0,0,38.85,50.0,60.0,25.24
2026-02-14,B001C8MSP5,黄龙溪古镇,双流区,景区,4223,9.15,阴,3,18.6,5.9,0.0,7.3,1,0,38.85,70.0,60.0,31.49
2026-02-15,B001C8MSP5,黄龙溪古镇,双流区,景区,4438,9.63,阴,3,19.5,8.1,0.0,20.7,1,0,38.85,70.0,60.0,31.78
2026-02-16,B001C8MSP5,黄龙溪古镇,双流区,景区,2459,5.25,阴,3,16.2,7.9,0.0,11.8,0,0,38.85,50.0,60.0,25.15
2026-02-17,B001C8MSP5,黄龙溪古镇,双流区,景区,5919,12.9,阴,3,14.6,9.1,0.0,9.7,0,1,38.85,90.0,60.0,37.74
2026-02-18,B001C8MSP5,黄龙溪古镇,双流区,景区,4378,9.5,中毛毛雨,53,17.5,10.1,0.8,10.2,0,1,38.85,90.0,45.0,32.7
2026-02-19,B001C8MSP5,黄龙溪古镇,双流区,景区,6454,14.09,小毛毛雨,51,19.5,7.1,0.8,9.0,0,1,38.85,90.0,55.0,37.45
2026-02-20,B001C8MSP5,黄龙溪古镇,双流区,景区,5605,12.21,阴,3,21.1,8.6,0.0,6.4,0,1,38.85,90.0,60.0,37.33
2026-02-21,B001C8MSP5,黄龙溪古镇,双流区,景区,9083,19.9,晴间多云,1,22.4,8.4,0.0,6.9,1,1,38.85,90.0,90.0,47.94
2026-02-22,B001C8MSP5,黄龙溪古镇,双流区,景区,6817,14.89,阴,3,23.2,10.6,0.0,13.1,1,1,38.85,90.0,60.0,38.93
2026-02-23,B001C8MSP5,黄龙溪古镇,双流区,景区,7064,15.44,小毛毛雨,51,21.0,13.9,0.2,18.2,0,1,38.85,90.0,55.0,38.26
2026-02-24,B001C8MSP5,黄龙溪古镇,双流区,景区,2647,5.67,中毛毛雨,53,23.3,11.9,0.7,11.6,0,0,38.85,50.0,45.0,22.4
2026-02-25,B001C8MSP5,黄龙溪古镇,双流区,景区,3927,8.5,阴,3,22.2,11.2,0.0,14.6,0,0,38.85,50.0,60.0,27.1
2026-02-26,B001C8MSP5,黄龙溪古镇,双流区,景区,2224,4.73,中毛毛雨,53,23.4,12.4,1.0,13.1,0,0,38.85,50.0,45.0,21.84
2026-02-27,B001C8MSP5,黄龙溪古镇,双流区,景区,3222,6.94,小毛毛雨,51,22.0,13.0,0.2,10.9,0,0,38.85,50.0,55.0,25.16
2026-02-28,B001C8MSP5,黄龙溪古镇,双流区,景区,2491,5.32,大毛毛雨,55,17.0,13.4,5.5,11.3,1,0,38.85,70.0,35.0,24.19
2024-01-01,B0FFHF7O63,天府公园,双流区,广场,1769,3.73,小毛毛雨,51,10.7,7.5,0.4,7.2,0,1,25.04,90.0,55.0,31.24
2024-01-02,B0FFHF7O63,天府公园,双流区,广场,978,1.98,阴,3,13.6,4.1,0.0,10.8,0,0,25.04,50.0,60.0,23.19
2024-01-03,B0FFHF7O63,天府公园,双流区,广场,907,1.82,阴,3,14.9,4.8,0.0,7.7,0,0,25.04,50.0,60.0,23.09
2024-01-04,B0FFHF7O63,天府公园,双流区,广场,704,1.37,小毛毛雨,51,10.2,4.2,0.7,9.7,0,0,25.04,50.0,55.0,21.82
2024-01-05,B0FFHF7O63,天府公园,双流区,广场,794,1.57,阴,3,12.7,7.1,0.0,8.2,0,0,25.04,50.0,60.0,22.94
2024-01-06,B0FFHF7O63,天府公园,双流区,广场,1249,2.58,阴,3,15.6,5.1,0.0,10.7,1,0,25.04,70.0,60.0,27.55
2024-01-07,B0FFHF7O63,天府公园,双流区,广场,1200,2.47,阴,3,14.4,7.3,0.0,8.7,1,0,25.04,70.0,60.0,27.48
2024-01-08,B0FFHF7O63,天府公园,双流区,广场,666,1.29,小毛毛雨,51,14.2,5.1,0.1,9.7,0,0,25.04,50.0,55.0,21.77
2024-01-09,B0FFHF7O63,天府公园,双流区,广场,787,1.55,小毛毛雨,51,15.6,6.2,1.2,11.8,0,0,25.04,50.0,55.0,21.93
2024-01-10,B0FFHF7O63,天府公园,双流区,广场,732,1.43,阴,3,15.3,3.3,0.0,10.1,0,0,25.04,50.0,60.0,22.86
2024-01-11,B0FFHF7O63,天府公园,双流区,广场,669,1.29,阴,3,14.8,2.2,0.0,8.9,0,0,25.04,50.0,60.0,22.77
2024-01-12,B0FFHF7O63,天府公园,双流区,广场,661,1.28,阴,3,15.4,4.1,0.0,8.2,0,0,25.04,50.0,60.0,22.77
2024-01-13,B0FFHF7O63,天府公园,双流区,广场,1059,2.16,小毛毛雨,51,14.7,5.1,0.2,9.5,1,0,25.04,70.0,55.0,26.3
2024-01-14,B0FFHF7O63,天府公园,双流区,广场,1264,2.61,小毛毛雨,51,15.9,9.8,0.2,9.9,1,0,25.04,70.0,55.0,26.57
2024-01-15,B0FFHF7O63,天府公园,双流区,广场,855,1.71,阴,3,16.1,10.1,0.0,14.2,0,0,25.04,50.0,60.0,23.03
2024-01-16,B0FFHF7O63,天府公园,双流区,广场,1137,2.33,阴,3,13.8,7.8,0.0,13.4,0,0,25.04,50.0,60.0,23.4
2024-01-17,B0FFHF7O63,天府公园,双流区,广场,913,1.83,阴,3,13.1,4.9,0.0,9.7,0,0,25.04,50.0,60.0,23.1
2024-01-18,B0FFHF7O63,天府公园,双流区,广场,716,1.4,小毛毛雨,51,14.9,7.9,0.1,11.3,0,0,25.04,50.0,55.0,21.84
2024-01-19,B0FFHF7O63,天府公园,双流区,广场,829,1.65,小毛毛雨,51,13.2,7.3,0.2,12.7,0,0,25.04,50.0,55.0,21.99
2024-01-20,B0FFHF7O63,天府公园,双流区,广场,1266,2.61,小毛毛雨,51,11.8,7.4,1.3,12.2,1,0,25.04,70.0,55.0,26.57
2024-01-21,B0FFHF7O63,天府公园,双流区,广场,497,0.91,小雪,71,8.1,2.4,10.9,26.7,1,0,25.04,70.0,50.0,24.55
2024-01-22,B0FFHF7O63,天府公园,双流区,广场,211,0.28,中雪,73,6.9,0.9,2.2,20.5,0,0,25.04,50.0,50.0,20.17
2024-01-23,B0FFHF7O63,天府公园,双流区,广场,416,0.73,小雪,71,3.3,1.0,1.2,15.6,0,0,25.04,50.0,50.0,20.44
2024-01-24,B0FFHF7O63,天府公园,双流区,广场,218,0.3,中雪,73,3.9,0.6,2.9,14.0,0,0,25.04,50.0,50.0,20.18
2024-01-25,B0FFHF7O63,天府公园,双流区,广场,737,1.44,阴,3,6.2,-3.2,0.0,9.8,0,0,25.04,50.0,60.0,22.86
2024-01-26,B0FFHF7O63,天府公园,双流区,广场,664,1.28,阴,3,8.3,-1.8,0.0,11.9,0,0,25.04,50.0,60.0,22.77
2024-01-27,B0FFHF7O63,天府公园,双流区,广场,796,1.57,小毛毛雨,51,8.7,-1.1,0.6,8.4,1,0,25.04,70.0,55.0,25.94
2024-01-28,B0FFHF7O63,天府公园,双流区,广场,854,1.7,小毛毛雨,51,9.4,1.2,0.6,7.7,1,0,25.04,70.0,55.0,26.02
2024-01-29,B0FFHF7O63,天府公园,双流区,广场,647,1.25,小毛毛雨,51,10.4,1.5,0.5,8.9,0,0,25.04,50.0,55.0,21.75
2024-01-30,B0FFHF7O63,天府公园,双流区,广场,717,1.4,阴,3,9.1,4.8,0.0,10.3,0,0,25.04,50.0,60.0,22.84
2024-01-31,B0FFHF7O63,天府公园,双流区,广场,911,1.83,阴,3,10.4,5.3,0.0,9.0,0,0,25.04,50.0,60.0,23.1
2024-02-01,B0FFHF7O63,天府公园,双流区,广场,825,1.64,阴,3,12.6,3.7,0.0,8.9,0,0,25.04,50.0,60.0,22.98
2024-02-02,B0FFHF7O63,天府公园,双流区,广场,642,1.23,小毛毛雨,51,9.8,6.2,1.0,15.1,0,0,25.04,50.0,55.0,21.74
2024-02-03,B0FFHF7O63,天府公园,双流区,广场,1345,2.79,小毛毛雨,51,7.1,4.8,2.3,12.4,1,0,25.04,70.0,55.0,26.67
2024-02-04,B0FFHF7O63,天府公园,双流区,广场,1389,2.89,小毛毛雨,51,9.6,0.6,1.2,13.0,1,0,25.04,70.0,55.0,26.73
2024-02-05,B0FFHF7O63,天府公园,双流区,广场,763,1.5,阴,3,8.4,4.8,0.0,12.6,0,0,25.04,50.0,60.0,22.9
2024-02-06,B0FFHF7O63,天府公园,双流区,广场,841,1.67,阴,3,10.4,4.3,0.0,16.9,0,0,25.04,50.0,60.0,23.0
2024-02-07,B0FFHF7O63,天府公园,双流区,广场,969,1.96,阴,3,9.1,3.4,0.0,9.9,0,0,25.04,50.0,60.0,23.18
2024-02-08,B0FFHF7O63,天府公园,双流区,广场,841,1.67,小毛毛雨,51,10.0,0.8,0.2,7.3,0,0,25.04,50.0,55.0,22.0
2024-02-09,B0FFHF7O63,天府公园,双流区,广场,756,1.49,阴,3,14.4,3.2,0.0,9.8,0,0,25.04,50.0,60.0,22.89
